step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
163,294.0,379.2299,-17.0782,179.6007,0.011189,-0.23992,0,20.002
164,296.0,377.4418,-17.0725,179.8511,-0.001096,-0.239164,0,20.0
165,298.0,375.6537,-17.0701,179.9333,-0.000368,-0.235026,0,19.999
166,300.0,373.8655,-17.0675,179.9185,-0.001286,-0.231112,0,20.0
167,302.0,372.0774,-17.064,179.881,0.001476,-0.228057,0,20.001
168,304.0,370.2893,-17.061,179.9063,-0.00041,-0.224522,0,20.001
169,306.0,368.5012,-17.0583,179.9098,0.000289,-0.220746,0,20.001
170,308.0,366.713,-17.0557,179.914,-0.008101,-0.216896,0,20.0
171,308.0,364.9249,-17.0476,179.7054,0.014963,-0.218398,0,19.999
172,310.0,363.1368,-17.0465,-179.987,0.006689,-0.213023,0,19.997
173,312.0,361.3487,-17.0554,-179.6659,-0.005943,-0.19758,0,19.999
174,314.0,359.5605,-17.0636,-179.7455,-0.015078,-0.182918,0,20.001
175,316.0,357.7724,-17.0598,179.806,0.009292,-0.180186,0,20.001
176,318.0,355.9843,-17.0562,179.8931,0.004767,-0.177274,0,20.0
177,320.0,354.1962,-17.0587,-179.8969,0.001438,-0.168278,0,20.0
178,322.0,352.4081,-17.0642,-179.8065,-0.014892,-0.156283,0,20.001
179,324.0,350.6199,-17.0605,179.8233,0.014014,-0.15338,0,19.999
180,326.0,348.8318,-17.0607,-179.9613,0.003484,-0.146749,0,19.997
181,326.0,347.0437,-17.068,-179.737,0.002444,-0.13288,0,20.0
182,328.0,345.2556,-17.0788,-179.6307,-0.012944,-0.115573,0,20.002
183,330.0,343.4674,-17.0823,-179.9408,0.010261,-0.105617,0,20.001
184,332.0,341.6793,-17.0877,-179.8026,0.012163,-0.093646,0,20.0
185,334.0,339.8912,-17.1049,-179.3891,0.005026,-0.069952,0,19.999
186,336.0,338.103,-17.1306,-179.1299,-0.027279,-0.037777,0,20.0
187,338.0,336.3153,-17.1407,-179.7791,0.008398,-0.021149,0,19.995
188,340.0,334.5278,-17.1462,-179.8312,0.011919,-0.009117,0,19.996
189,342.0,332.7397,-17.1619,-179.4504,0.00192,0.013107,0,20.001
190,342.0,330.9514,-17.1836,-179.2762,-0.009344,0.041261,0,20.005
191,344.0,329.1627,-17.2003,-179.4937,-0.000562,0.064545,0,20.004
192,346.0,327.3743,-17.2133,-179.6013,0.009265,0.084083,0,20.002
193,348.0,325.5863,-17.232,-179.3705,0.002716,0.109268,0,19.998
194,350.0,323.7985,-17.256,-179.2066,-0.019432,0.139767,0,19.998
195,352.0,322.0107,-17.2684,-179.679,-0.012558,0.158671,0,19.996
196,354.0,320.2227,-17.2649,179.7999,0.024134,0.161717,0,20.0
197,356.0,318.4348,-17.2718,-179.7115,-0.002976,0.175122,0,19.997
198,358.0,316.6468,-17.2852,-179.5539,0.014325,0.195056,0,20.0
199,360.0,314.8586,-17.308,-179.1984,-0.012353,0.224351,0,20.001
200,360.0,313.0705,-17.3285,-179.3764,-0.012719,0.251294,0,20.001
201,362.0,311.2824,-17.3361,-179.8246,-0.018595,0.265463,0,20.001
