step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
283,508.0,166.2968,-16.5923,-179.8025,-0.014539,0.049689,0,20.0
284,510.0,164.5089,-16.5931,179.996,-0.004022,0.057015,0,19.997
285,512.0,162.7209,-16.5864,179.754,-0.003065,0.056861,0,19.999
286,512.0,160.9327,-16.5757,179.6259,0.012396,0.052688,0,20.002
287,514.0,159.1444,-16.5718,179.9151,0.011556,0.055225,0,20.002
288,516.0,157.3562,-16.5802,-179.6604,0.010377,0.070216,0,20.001
289,518.0,155.5681,-16.6009,-179.2665,-0.050183,0.097348,0,20.0
290,520.0,153.7815,-16.593,179.5557,-0.005808,0.096012,0,19.978
291,522.0,151.9952,-16.5623,178.9101,0.030713,0.071846,0,19.989
292,524.0,150.2077,-16.5478,179.6198,0.017306,0.063781,0,19.999
293,526.0,148.419,-16.5557,-179.6263,-0.030667,0.078264,0,20.013
294,528.0,146.6301,-16.5512,179.7708,-0.030386,0.080289,0,20.006
295,530.0,144.8422,-16.5157,178.6858,0.006842,0.05122,0,20.0
296,530.0,143.0547,-16.4716,178.5428,0.028669,0.013693,0,19.998
297,532.0,141.2672,-16.4475,179.3372,0.079435,-0.003915,0,19.995
298,534.0,139.4821,-16.4857,-178.3788,-0.085338,0.040806,0,19.967
299,536.0,137.701,-16.509,-179.4792,-0.028066,0.07053,0,19.912
300,538.0,135.918,-16.4843,179.0155,0.023101,0.052415,0,19.979
301,540.0,134.1286,-16.4622,179.2937,0.014311,0.036767,0,20.047
302,542.0,132.3345,-16.4562,179.8826,-0.00535,0.037282,0,20.074
303,544.0,130.5407,-16.4526,179.8994,-0.008145,0.040262,0,20.047
304,546.0,128.7507,-16.4425,179.6412,0.00412,0.036684,0,19.999
305,546.0,126.9644,-16.4321,179.6638,0.003752,0.032738,0,19.969
306,548.0,125.1791,-16.4253,179.7987,-0.001653,0.0325,0,19.974
307,550.0,123.3921,-16.419,179.7953,0.002896,0.032656,0,20.001
308,552.0,121.6026,-16.4141,179.8565,0.00744,0.034358,0,20.024
309,554.0,119.812,-16.4155,-179.9206,0.006509,0.042258,0,20.027
310,556.0,118.0221,-16.4244,-179.6737,-0.006656,0.057658,0,20.011
311,558.0,116.2339,-16.4318,-179.7771,-0.005964,0.071567,0,19.993
312,560.0,114.4468,-16.433,-179.9961,-0.006668,0.079279,0,19.986
313,562.0,112.6596,-16.4272,179.7662,0.003555,0.079941,0,19.993
314,564.0,110.8716,-16.4207,179.7882,0.002897,0.079953,0,20.004
315,564.0,109.0826,-16.4171,179.8961,-0.015054,0.082871,0,20.011
316,566.0,107.2937,-16.4045,179.5351,0.004356,0.076805,0,20.007
317,568.0,105.5053,-16.3891,179.4986,0.01442,0.067902,0,20.0
318,570.0,103.7175,-16.3844,179.9099,-0.009477,0.06978,0,19.995
319,572.0,101.9299,-16.379,179.8103,-0.002591,0.070897,0,19.994
320,574.0,100.1421,-16.3689,179.6549,-0.000871,0.067252,0,20.0
