step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
238,428.0,246.6005,-16.8452,179.8208,-0.002927,0.010148,0,19.999
239,430.0,244.8124,-16.8392,179.8038,0.004302,0.010671,0,20.0
240,430.0,243.0242,-16.8353,179.8897,0.006359,0.013243,0,20.0
241,432.0,241.2361,-16.8373,-179.9022,0.000799,0.021808,0,20.0
242,434.0,239.448,-16.8426,-179.8147,-0.003331,0.033615,0,20.0
243,436.0,237.6599,-16.8464,-179.89,-0.010982,0.043885,0,20.0
244,438.0,235.8717,-16.8416,179.7907,0.000282,0.045593,0,19.999
245,440.0,234.0836,-16.8325,179.6854,0.002606,0.043004,0,20.0
246,442.0,232.2955,-16.8246,179.7502,-0.005848,0.041681,0,20.0
247,444.0,230.5074,-16.8137,179.6237,-0.012127,0.037215,0,20.0
248,446.0,228.7194,-16.7923,179.25,0.008269,0.02233,0,20.0
249,446.0,226.9315,-16.7714,179.34,0.015465,0.007978,0,19.999
250,448.0,225.1434,-16.7635,179.8193,0.004358,0.006634,0,19.999
251,450.0,223.3552,-16.7649,-179.9068,-0.000897,0.014522,0,20.0
252,452.0,221.5671,-16.7683,-179.8774,-0.009949,0.024435,0,20.002
253,454.0,219.7789,-16.7652,179.857,-0.001827,0.027821,0,20.001
254,456.0,217.9908,-16.757,179.7085,0.00124,0.02611,0,20.0
255,458.0,216.2026,-16.7484,179.7169,0.006635,0.024018,0,20.0
256,460.0,214.4145,-16.7444,179.9012,-0.00226,0.026613,0,20.0
257,462.0,212.6264,-16.7416,179.9099,-8.6e-05,0.03031,0,20.0
258,464.0,210.8383,-16.7382,179.8884,-0.001977,0.033392,0,20.0
259,464.0,209.0501,-16.7334,179.8349,-0.004655,0.035129,0,20.001
260,466.0,207.262,-16.7247,179.6932,0.007357,0.032897,0,20.0
261,468.0,205.4739,-16.719,179.8369,0.00388,0.033682,0,20.0
262,470.0,203.6858,-16.7185,-179.99,-0.012176,0.039746,0,20.0
263,472.0,201.8977,-16.7116,179.7359,0.001839,0.0394,0,19.999
264,474.0,200.1095,-16.7015,179.6634,0.0037,0.035788,0,20.0
265,476.0,198.3214,-16.6941,179.7722,0.000792,0.034911,0,20.001
266,478.0,196.5333,-16.6886,179.8309,-0.004276,0.035904,0,20.001
267,480.0,194.7451,-16.6807,179.7294,-0.002117,0.034501,0,20.001
268,480.0,192.957,-16.6698,179.6313,0.00271,0.030077,0,20.0
269,482.0,191.1689,-16.6596,179.6784,0.007871,0.026466,0,20.0
270,484.0,189.3808,-16.6557,179.9098,-0.002993,0.029062,0,19.999
271,486.0,187.5927,-16.653,179.9126,-0.003205,0.032844,0,20.0
272,488.0,185.8045,-16.6473,179.803,0.002464,0.033699,0,20.0
273,490.0,184.0164,-16.6421,179.8336,0.001174,0.034968,0,20.001
274,492.0,182.2283,-16.6384,179.8873,-0.002354,0.03782,0,20.001
275,494.0,180.4402,-16.6337,179.839,-0.006852,0.039591,0,20.0
276,496.0,178.652,-16.6235,179.6371,-0.011054,0.035888,0,19.999
277,498.0,176.8641,-16.603,179.2785,0.015314,0.021906,0,19.999
278,498.0,175.0763,-16.588,179.5613,0.016461,0.013471,0,19.997
279,500.0,173.2885,-16.5896,-179.8622,0.004014,0.021522,0,19.998
280,502.0,171.5004,-16.6009,-179.5834,-0.007722,0.039334,0,20.001
281,504.0,169.712,-16.6096,-179.7347,-0.008691,0.054614,0,20.002
282,506.0,167.9236,-16.61,179.9633,-0.007788,0.061527,0,20.002
283,508.0,166.1355,-16.6015,179.6683,-0.006128,0.059473,0,20.0
284,510.0,164.3473,-16.5851,179.4245,0.025124,0.049604,0,19.999
285,512.0,162.5596,-16.5826,-179.9906,0.030173,0.053586,0,19.994
286,514.0,160.7724,-16.6097,-178.9599,-0.042553,0.087274,0,19.994
287,514.0,158.9859,-16.6216,-179.736,-0.011568,0.105672,0,19.98
288,516.0,157.1989,-16.6109,179.5552,0.019415,0.1015,0,19.996
289,518.0,155.4106,-16.6074,179.9212,-0.028338,0.104441,0,20.009
290,520.0,153.6219,-16.5912,179.3751,0.00104,0.094736,0,20.006
291,522.0,151.8334,-16.565,179.1275,-0.010493,0.075121,0,20.006
292,524.0,150.0452,-16.5312,178.8497,-0.013121,0.047775,0,20.003
293,526.0,148.2576,-16.4838,178.4016,0.022144,0.006932,0,20.0
294,528.0,146.4702,-16.4456,178.8379,0.047002,-0.024806,0,19.995
295,530.0,144.6831,-16.4466,-179.7359,0.00717,-0.017264,0,19.987
296,532.0,142.8958,-16.4717,-179.0675,-0.031146,0.014396,0,19.999
297,532.0,141.1078,-16.4816,-179.7753,-0.030194,0.030723,0,20.002
298,534.0,139.3194,-16.4601,179.1349,0.006308,0.015827,0,20.006
299,536.0,137.5309,-16.4298,178.9794,0.018409,-0.007985,0,20.008
300,538.0,135.7424,-16.4123,179.5045,0.016067,-0.01896,0,20.004
301,540.0,133.9541,-16.4126,-179.8894,0.009138,-0.01219,0,20.001
302,542.0,132.166,-16.4263,-179.4789,-0.007154,0.008075,0,20.0
303,544.0,130.3779,-16.4401,-179.5637,-0.010683,0.028318,0,20.0
304,546.0,128.5897,-16.4446,-179.9089,0.005653,0.03934,0,20.002
305,548.0,126.8014,-16.4486,-179.8728,-0.005075,0.049831,0,20.003
306,548.0,125.0129,-16.4507,-179.9542,-0.004175,0.0585,0,20.002
307,550.0,123.2246,-16.4481,179.8881,-0.004969,0.062362,0,20.002
308,552.0,121.4364,-16.4402,179.7135,0.001055,0.061027,0,20.001
309,554.0,119.6483,-16.4308,179.6884,0.008443,0.058127,0,20.0
310,556.0,117.8601,-16.4272,179.9163,-0.001613,0.061007,0,20.0
311,558.0,116.072,-16.4257,179.9599,-0.012463,0.066089,0,20.0
312,560.0,114.2839,-16.4157,179.6235,0.004238,0.062531,0,20.0
313,562.0,112.4958,-16.4036,179.6078,0.002889,0.056991,0,20.0
314,564.0,110.7076,-16.3946,179.7193,0.000876,0.054467,0,20.001
315,566.0,108.9193,-16.3872,179.7733,-0.003999,0.053642,0,20.001
316,566.0,107.1311,-16.3777,179.6794,0.003965,0.050649,0,20.001
317,568.0,105.3429,-16.3694,179.7431,0.005297,0.048859,0,20.0
318,570.0,103.5548,-16.3661,179.9193,-0.006248,0.052062,0,20.0
319,572.0,101.7667,-16.3608,179.8119,-0.00308,0.053265,0,19.999
320,574.0,99.9786,-16.3513,179.6713,0.007836,0.050227,0,20.0
321,576.0,98.1904,-16.3456,179.8413,0.000108,0.051075,0,20.0
322,578.0,96.4023,-16.3429,179.9215,-0.006831,0.054847,0,20.001
323,580.0,94.6142,-16.3358,179.7485,-0.005429,0.054348,0,20.0
324,582.0,92.826,-16.3226,179.538,0.005315,0.047614,0,20.0
325,582.0,91.0379,-16.3105,179.6181,-0.001304,0.042002,0,20.0
326,584.0,89.2498,-16.2992,179.6345,-0.001093,0.037213,0,20.0
327,586.0,87.4617,-16.2867,179.5955,0.008232,0.031296,0,20.0
328,588.0,85.6736,-16.2795,179.7985,0.007602,0.030535,0,20.0
329,590.0,83.8854,-16.2805,-179.9205,0.001214,0.038122,0,20.0
330,592.0,82.0973,-16.2858,-179.8074,-0.008554,0.049938,0,20.0
331,594.0,80.3092,-16.2864,179.9862,-0.011048,0.056998,0,20.0
332,596.0,78.5211,-16.2763,179.6127,0.002195,0.053436,0,20.0
333,598.0,76.733,-16.263,179.5539,0.007398,0.046598,0,20.0
334,598.0,74.9449,-16.2548,179.7628,-0.001463,0.04492,0,20.0
335,600.0,73.1567,-16.2484,179.8002,-0.007456,0.045052,0,20.0
336,602.0,71.3685,-16.2368,179.5949,0.006607,0.039928,0,20.0
337,604.0,69.5804,-16.2267,179.6914,0.003723,0.036393,0,20.0
338,606.0,67.7923,-16.2214,179.8513,0.001997,0.03763,0,20.0
339,608.0,66.0041,-16.2192,179.9445,-0.010119,0.041874,0,20.0
340,610.0,64.216,-16.2111,179.7032,0.00229,0.040372,0,20.0
341,612.0,62.4278,-16.2009,179.662,0.004756,0.036592,0,20.0
342,614.0,60.6397,-16.1942,179.804,-0.000732,0.0365,0,20.0
343,616.0,58.8515,-16.189,179.8339,-0.00849,0.037716,0,20.001
344,616.0,57.0634,-16.1779,179.6077,0.004973,0.033155,0,20.0
345,618.0,55.2753,-16.1669,179.6514,0.005379,0.028647,0,20.0
346,620.0,53.4871,-16.161,179.8375,-0.012463,0.029338,1,20.0
347,622.0,51.6991,-16.149,179.5697,-0.003178,0.023826,1,19.999
348,624.0,49.9111,-16.1302,179.364,0.005623,0.011555,1,20.0
349,626.0,48.123,-16.1135,179.472,0.006154,0.001331,1,20.001
350,628.0,46.3348,-16.1028,179.6873,0.002753,-0.002891,1,20.001
351,630.0,44.5466,-16.0965,179.8245,-1.3e-05,-0.002619,1,20.001
352,632.0,42.7584,-16.0918,179.8556,-0.000961,-0.000856,1,20.0
353,632.0,40.9703,-16.0866,179.8321,-0.001431,0.000536,1,20.0
354,634.0,39.1821,-16.0802,179.7851,-0.000137,0.000649,1,20.0
