step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
225,404.0,270.2041,-16.7284,179.2021,0.01847,-0.192643,0,19.999
226,406.0,268.4163,-16.7134,179.5753,0.03301,-0.201108,0,19.996
227,408.0,266.6288,-16.7272,-179.39,-0.020814,-0.180768,0,19.994
228,410.0,264.8415,-16.7408,-179.5886,-0.011274,-0.160703,0,19.992
229,410.0,263.0536,-16.7405,179.9268,-0.004875,-0.154515,0,20.001
230,412.0,261.265,-16.7321,179.6755,0.012357,-0.15641,0,20.009
231,414.0,259.476,-16.7292,179.9413,-0.017654,-0.152769,0,20.008
232,416.0,257.6877,-16.7188,179.6041,-0.0117,-0.156641,0,19.999
233,418.0,255.9,-16.694,179.1279,0.00902,-0.174945,0,19.996
234,420.0,254.1124,-16.67,179.2356,0.030977,-0.192442,0,19.997
235,422.0,252.3247,-16.6694,-179.8781,-0.008725,-0.186469,0,19.995
236,424.0,250.5368,-16.6754,-179.7897,-0.011908,-0.173987,0,19.999
237,426.0,248.7485,-16.6715,179.8289,-0.003474,-0.171353,0,20.004
238,426.0,246.9598,-16.6608,179.6142,0.016465,-0.175576,0,20.007
239,428.0,245.1712,-16.6591,-179.9994,-0.001916,-0.170751,0,20.002
240,430.0,243.383,-16.6622,-179.8856,-0.008073,-0.161124,0,19.999
241,432.0,241.595,-16.6598,179.8932,-0.006002,-0.157013,0,19.998
242,434.0,239.807,-16.6504,179.6545,0.023083,-0.159946,0,20.0
243,436.0,238.0191,-16.6537,-179.8116,-0.000211,-0.150131,0,19.997
244,438.0,236.2311,-16.6655,-179.5883,-0.013461,-0.13178,0,20.0
245,440.0,234.4429,-16.6692,-179.9287,-0.014762,-0.121609,0,20.002
246,442.0,232.6545,-16.658,179.5518,0.003222,-0.126307,0,20.002
247,444.0,230.8661,-16.6425,179.4796,-0.014042,-0.135292,0,20.002
248,444.0,229.0781,-16.6178,179.1381,-0.015626,-0.153469,0,19.999
249,446.0,227.2905,-16.5768,178.5909,0.019227,-0.187943,0,19.998
250,448.0,225.5031,-16.5419,178.925,0.062065,-0.216358,0,19.996
251,450.0,223.7168,-16.5542,-179.3143,-0.002564,-0.197487,0,19.977
252,452.0,221.9306,-16.5898,-178.7538,-0.022883,-0.155425,0,19.99
253,454.0,220.1428,-16.6123,-179.3401,-0.019744,-0.126426,0,20.006
254,456.0,218.3535,-16.6136,179.9167,-0.011101,-0.118616,0,20.017
255,458.0,216.5638,-16.5985,179.4157,-0.004691,-0.127128,0,20.016
256,460.0,214.7749,-16.5745,179.1693,-0.008765,-0.144672,0,20.005
257,460.0,212.9871,-16.5416,178.8864,-0.004255,-0.171034,0,19.995
258,462.0,211.2001,-16.5018,178.6837,0.035182,-0.204289,0,19.992
259,464.0,209.4133,-16.4834,179.5445,0.008341,-0.216248,0,19.988
260,466.0,207.6257,-16.484,-179.8879,-0.015304,-0.20911,0,19.999
261,468.0,205.8372,-16.4792,179.8169,-0.006647,-0.207376,0,20.008
262,470.0,204.0482,-16.465,179.4947,0.022599,-0.215108,0,20.011
263,472.0,202.2595,-16.4628,-179.9939,0.003685,-0.210764,0,20.002
264,474.0,200.4714,-16.4715,-179.6741,-0.017905,-0.195577,0,19.997
265,476.0,198.6838,-16.4705,179.9097,-0.01031,-0.190048,0,19.994
266,478.0,196.8961,-16.4561,179.4634,0.032318,-0.197961,0,19.999
267,478.0,195.1084,-16.4585,-179.8146,-0.00016,-0.189057,0,19.995
268,480.0,193.3205,-16.4727,-179.5006,-0.020169,-0.168349,0,20.001
269,482.0,191.5322,-16.4745,179.9908,-0.011978,-0.159965,0,20.003
270,484.0,189.7438,-16.4609,179.4764,0.017643,-0.16706,0,20.006
271,486.0,187.9553,-16.4535,179.8031,0.009667,-0.167931,0,20.002
272,488.0,186.1672,-16.4587,-179.7742,-0.007189,-0.156267,0,20.0
273,490.0,184.3791,-16.4634,-179.8549,-0.014656,-0.145051,0,19.999
274,492.0,182.591,-16.4561,179.6967,-0.0043,-0.145796,0,20.0
275,494.0,180.8028,-16.44,179.4331,0.00914,-0.155378,0,20.002
276,494.0,179.0145,-16.4276,179.6196,-0.034042,-0.161329,0,20.002
277,496.0,177.2271,-16.3954,178.829,-0.015839,-0.186981,0,19.991
278,498.0,175.4404,-16.3395,178.0805,0.06656,-0.236421,0,19.996
279,500.0,173.655,-16.319,179.5786,0.06039,-0.250403,0,19.967
280,502.0,171.8703,-16.3632,-178.2223,-0.02369,-0.19964,0,19.979
281,504.0,170.084,-16.4189,-178.1725,-0.017154,-0.137428,0,20.001
282,506.0,168.295,-16.4579,-178.8212,-0.015779,-0.091972,0,20.025
283,508.0,166.5043,-16.4797,-179.4159,-0.005243,-0.06368,0,20.029
284,510.0,164.7142,-16.4905,-179.7225,-0.011183,-0.04635,0,20.015
285,510.0,162.9256,-16.4904,179.9236,0.007732,-0.039876,0,19.996
286,512.0,161.1384,-16.4905,-179.9914,0.01979,-0.033282,0,19.987
287,514.0,159.3515,-16.5063,-179.4055,0.011166,-0.011013,0,19.99
288,516.0,157.5639,-16.5375,-178.9115,-0.021375,0.026773,0,20.003
289,518.0,155.7753,-16.56,-179.3429,-0.02413,0.055717,0,20.008
290,520.0,153.9865,-16.5587,179.8218,0.014696,0.06092,0,20.007
291,522.0,152.198,-16.5569,179.9498,-0.000121,0.065694,0,20.001
292,524.0,150.4099,-16.5593,-179.9189,0.002049,0.074635,0,19.999
293,526.0,148.6219,-16.5633,-179.8594,-0.02961,0.085082,0,19.999
294,528.0,146.8342,-16.5484,179.3947,-0.020302,0.076677,0,19.995
295,528.0,145.0468,-16.5082,178.5709,0.003749,0.043032,0,20.0
296,530.0,143.2591,-16.4611,178.4483,-0.000889,0.002457,0,20.005
297,532.0,141.471,-16.4133,178.4509,-0.029427,-0.038836,0,20.007
298,534.0,139.6841,-16.3451,177.6807,-0.002497,-0.100542,0,19.998
