step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
254,456.0,218.1878,-16.763,179.8467,-0.00664,0.031459,0,20.0
255,458.0,216.3996,-16.7535,179.6623,0.00215,0.028456,0,20.0
256,460.0,214.6115,-16.7428,179.6507,0.003674,0.024238,0,20.0
257,462.0,212.8234,-16.7351,179.7648,0.000628,0.023009,0,20.0
258,462.0,211.0353,-16.7292,179.8193,-0.000768,0.023637,0,20.0
259,464.0,209.2471,-16.7232,179.8077,0.002258,0.024203,0,20.0
260,466.0,207.459,-16.7186,179.8593,0.003287,0.026099,0,20.0
261,468.0,205.6709,-16.7171,179.9677,-0.005927,0.03111,0,20.0
262,470.0,203.8828,-16.713,179.8475,-0.006297,0.033522,0,20.0
263,472.0,202.0947,-16.7025,179.6251,0.005531,0.029521,0,20.0
264,474.0,200.3065,-16.693,179.7026,0.002691,0.026539,0,20.0
265,476.0,198.5184,-16.6871,179.8253,0.001197,0.027154,0,20.0
266,478.0,196.7303,-16.6832,179.8866,-0.007423,0.029783,0,20.001
267,478.0,194.9421,-16.675,179.7067,0.002284,0.028092,0,20.0
268,480.0,193.154,-16.6655,179.6921,0.004609,0.025126,0,20.0
269,482.0,191.3659,-16.6597,179.8315,0.005283,0.025859,0,20.0
270,484.0,189.5778,-16.6593,-179.9829,-0.006071,0.031965,0,20.0
271,486.0,187.7896,-16.6572,179.9147,-0.005711,0.036322,0,20.0
272,488.0,186.0015,-16.6491,179.7073,0.003892,0.034759,0,20.0
273,490.0,184.2134,-16.6412,179.7481,0.008899,0.033381,0,20.0
274,492.0,182.4253,-16.6405,-179.9838,-0.006354,0.039178,0,20.0
275,494.0,180.6371,-16.6391,179.9422,-0.009998,0.044272,0,19.999
276,496.0,178.849,-16.6289,179.6223,0.003388,0.040582,0,19.999
277,496.0,177.0609,-16.6169,179.6066,0.006392,0.035088,0,20.0
278,498.0,175.2728,-16.6099,179.8021,0.001031,0.034669,0,20.001
279,500.0,173.4846,-16.6062,179.8952,0.000304,0.037441,0,20.001
280,502.0,171.6965,-16.6034,179.9171,-0.000896,0.041184,0,20.001
281,504.0,169.9084,-16.6004,179.8976,0.004258,0.044631,0,20.0
282,506.0,168.1203,-16.5999,180.0,-0.00107,0.050663,0,20.0
283,508.0,166.3321,-16.6003,-179.9854,-0.015721,0.057634,0,20.0
284,510.0,164.5442,-16.59,179.597,0.000257,0.053768,0,19.998
285,512.0,162.7562,-16.5736,179.4447,0.003446,0.043869,0,19.999
286,512.0,160.9681,-16.5588,179.5287,0.001273,0.035617,0,20.001
287,514.0,159.1798,-16.5459,179.5964,0.005561,0.02929,0,20.002
288,516.0,157.3916,-16.5375,179.7564,-0.000129,0.027361,0,20.001
289,518.0,155.6034,-16.5313,179.8101,-0.014775,0.027688,0,20.0
290,520.0,153.8154,-16.5154,179.4273,0.017301,0.018304,0,19.998
291,522.0,152.0278,-16.5054,179.728,0.011516,0.014826,0,19.995
292,524.0,150.2399,-16.5094,-179.8056,0.008082,0.025272,0,19.999
293,526.0,148.4518,-16.5239,-179.4695,-0.032279,0.046317,0,20.003
294,528.0,146.6639,-16.5209,179.7839,-0.004935,0.049805,0,19.995
295,530.0,144.8762,-16.5025,179.3361,0.01761,0.037899,0,19.998
296,530.0,143.0882,-16.4926,179.7268,-0.005886,0.034512,0,20.0
297,532.0,141.2999,-16.4848,179.7469,0.000945,0.033258,0,20.003
298,534.0,139.5115,-16.476,179.7215,-0.003165,0.030973,0,20.004
299,536.0,137.7231,-16.4655,179.6458,-0.004203,0.026959,0,20.003
300,538.0,135.9348,-16.4508,179.5043,0.019775,0.018825,0,20.001
301,540.0,134.1469,-16.4477,179.9737,0.006554,0.02218,0,19.996
302,542.0,132.3591,-16.4565,-179.6584,-0.017954,0.03753,0,19.998
