step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
180,324.0,350.5061,-17.2388,179.7228,0.004141,0.025235,0,19.999
181,326.0,348.718,-17.2361,179.9473,0.002165,0.029063,0,20.0
182,326.0,346.9298,-17.237,-179.9479,-0.015317,0.03649,0,20.001
183,328.0,345.1417,-17.2289,179.6781,0.000163,0.034881,0,19.999
184,330.0,343.3536,-17.215,179.5292,0.008066,0.027529,0,20.0
185,332.0,341.5655,-17.206,179.7329,0.003644,0.025001,0,20.0
186,334.0,339.7773,-17.2023,179.9092,-0.013365,0.027851,0,20.001
187,336.0,337.9892,-17.1914,179.6024,-0.009567,0.023482,0,19.999
188,338.0,336.201,-17.1691,179.2204,0.020472,0.007684,0,20.0
189,340.0,334.413,-17.1562,179.6482,0.008165,0.001305,0,19.996
190,342.0,332.6248,-17.1562,-179.9383,-0.013771,0.007819,0,19.999
191,344.0,330.8367,-17.1509,179.7965,-0.013795,0.009065,0,20.0
192,344.0,329.0486,-17.1317,179.3034,0.011887,-0.003685,0,20.002
193,346.0,327.2605,-17.1145,179.4665,0.00962,-0.014345,0,20.001
194,348.0,325.4724,-17.1076,179.8294,-0.010162,-0.014708,0,20.001
195,350.0,323.6842,-17.098,179.6677,0.003721,-0.017845,0,19.999
196,352.0,321.8961,-17.0875,179.6679,0.012957,-0.021831,0,20.0
197,354.0,320.108,-17.0869,-179.9621,0.004265,-0.01586,0,20.0
198,356.0,318.3198,-17.0944,-179.7182,-0.006874,-0.001842,0,20.001
199,358.0,316.5317,-17.0997,-179.8472,-0.001137,0.009914,0,20.001
200,360.0,314.7436,-17.1019,-179.9437,-0.004887,0.01865,0,20.001
201,360.0,312.9555,-17.1002,179.9136,-0.004728,0.023413,0,20.0
202,362.0,311.1673,-17.0931,179.7399,0.009011,0.022851,0,20.0
203,364.0,309.3792,-17.0899,179.9241,-0.000355,0.02621,0,19.999
204,366.0,307.5911,-17.0898,-179.9968,-0.001822,0.032568,0,20.0
205,368.0,305.8029,-17.0886,179.9567,-0.011057,0.037884,0,20.001
206,370.0,304.0148,-17.0793,179.6503,0.003503,0.035156,0,20.0
207,372.0,302.2267,-17.068,179.6291,0.005245,0.030335,0,20.0
208,374.0,300.4386,-17.061,179.7953,0.002211,0.029872,0,20.0
209,376.0,298.6505,-17.0576,179.9077,-0.004639,0.03294,0,20.0
210,378.0,296.8623,-17.0522,179.8119,0.000864,0.034044,0,20.0
211,378.0,295.0742,-17.0457,179.789,0.005932,0.034109,0,20.0
212,380.0,293.2861,-17.0435,179.9501,-0.001433,0.038367,0,20.0
213,382.0,291.498,-17.0426,179.973,-0.013042,0.043972,0,20.0
214,384.0,289.7099,-17.0326,179.622,-0.003863,0.040495,0,19.999
215,386.0,287.9217,-17.0148,179.3889,0.00788,0.029279,0,20.0
216,388.0,286.1336,-17.0003,179.5482,0.012644,0.021197,0,20.0
217,390.0,284.3455,-16.9969,179.9546,-0.006548,0.024322,0,20.0
218,392.0,282.5573,-16.9943,179.9156,-0.002491,0.028311,0,20.0
219,394.0,280.7692,-16.9883,179.7915,0.001842,0.028783,0,20.0
220,394.0,278.9811,-16.9825,179.8113,0.002588,0.029465,0,20.001
221,396.0,277.193,-16.9789,179.896,-0.001539,0.032418,0,20.001
222,398.0,275.4048,-16.9754,179.8829,-0.002407,0.035389,0,20.0
223,400.0,273.6167,-16.9697,179.8059,-0.00231,0.036267,0,20.0
224,402.0,271.8286,-16.9616,179.7204,0.002327,0.034607,0,20.0
225,404.0,270.0405,-16.9539,179.7564,-0.00371,0.033453,0,20.0
226,406.0,268.2523,-16.9445,179.6817,0.002924,0.030551,0,20.0
227,408.0,266.4642,-16.9356,179.7218,0.006648,0.02821,0,20.0
228,410.0,264.6761,-16.9323,179.9229,-0.002362,0.031388,0,20.0
229,412.0,262.888,-16.9301,179.9299,-0.000841,0.035684,0,20.0
230,412.0,261.0999,-16.9267,179.8877,-0.005926,0.038849,0,20.0
231,414.0,259.3117,-16.9191,179.7234,-0.001636,0.037699,0,20.0
232,416.0,257.5236,-16.9079,179.6202,0.00595,0.033011,0,20.0
233,418.0,255.7355,-16.8997,179.7556,0.000836,0.031379,0,20.0
234,420.0,253.9474,-16.8943,179.8366,-0.00439,0.032475,0,20.0
235,422.0,252.1592,-16.8865,179.7336,-0.003643,0.031177,0,20.0
236,424.0,250.3711,-16.8746,179.5947,0.010077,0.02582,0,20.0
237,426.0,248.583,-16.8679,179.8181,-0.000642,0.025639,0,19.999
238,428.0,246.7949,-16.8645,179.901,-0.005113,0.028767,0,20.0
239,428.0,245.0067,-16.8578,179.7664,0.00488,0.028583,0,20.0
240,430.0,243.2186,-16.8526,179.8421,0.004292,0.029831,0,20.0
241,432.0,241.4305,-16.8519,-179.9992,-0.002894,0.035687,0,20.001
242,434.0,239.6424,-16.8512,179.9711,-0.007837,0.041435,0,20.0
243,436.0,237.8542,-16.8442,179.7398,0.004311,0.041026,0,20.0
244,438.0,236.0661,-16.8371,179.7717,0.001471,0.040374,0,20.0
245,440.0,234.278,-16.8322,179.8494,0.00171,0.042008,0,20.0
246,442.0,232.4899,-16.8291,179.9111,-0.010553,0.045429,0,20.001
247,444.0,230.7017,-16.8197,179.6543,-0.003251,0.042538,0,20.0
248,446.0,228.9136,-16.804,179.4638,0.003636,0.033374,0,20.0
249,446.0,227.1255,-16.789,179.5201,0.00654,0.024895,0,20.0
250,448.0,225.3374,-16.7795,179.7254,-0.003974,0.02192,0,20.0
251,450.0,223.5492,-16.77,179.6897,0.005402,0.018935,0,20.0
252,452.0,221.7611,-16.763,179.7941,0.003181,0.018409,0,20.0
253,454.0,219.973,-16.7602,179.9299,-0.000303,0.022136,0,20.0
254,456.0,218.1849,-16.7587,179.9571,-0.007229,0.027131,0,20.0
255,458.0,216.3967,-16.7524,179.7673,0.0062,0.027376,0,20.0
256,460.0,214.6086,-16.7475,179.8559,0.000948,0.029005,0,20.0
257,462.0,212.8205,-16.7454,179.9395,-0.002946,0.033391,0,20.0
258,462.0,211.0324,-16.7418,179.8753,-0.003966,0.036322,0,20.0
259,464.0,209.2442,-16.7346,179.7426,0.00612,0.035547,0,20.0
260,466.0,207.4561,-16.7297,179.8606,0.002757,0.03722,0,20.0
261,468.0,205.668,-16.7289,179.9923,-0.002435,0.042941,0,20.0
262,470.0,203.8799,-16.7278,179.9598,-0.010039,0.048328,0,20.0
263,472.0,202.0917,-16.7192,179.6752,0.001022,0.04621,0,19.999
264,474.0,200.3036,-16.7072,179.5992,0.006943,0.040752,0,20.0
265,476.0,198.5155,-16.6998,179.7851,0.002738,0.039852,0,20.0
266,478.0,196.7274,-16.6968,179.9271,-0.008867,0.043412,0,20.001
