step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
206,370.0,303.5899,-17.0012,-179.7452,-0.028214,-0.041417,0,20.002
207,372.0,301.8022,-16.9938,179.6646,0.010095,-0.042316,0,19.993
208,374.0,300.0147,-16.9828,179.6517,0.00875,-0.04677,0,19.994
209,376.0,298.2267,-16.9807,179.9669,0.014606,-0.042384,0,20.003
210,378.0,296.438,-16.9919,-179.5597,-0.016121,-0.024687,0,20.008
211,380.0,294.6493,-16.9986,-179.8265,-0.017372,-0.011502,0,20.005
212,382.0,292.861,-16.9881,179.5672,0.025258,-0.015504,0,20.001
213,382.0,291.0733,-16.9871,-179.9618,-0.010678,-0.009914,0,19.992
214,384.0,289.2858,-16.9879,-179.9957,-0.023983,-0.002681,0,19.994
215,386.0,287.4982,-16.969,179.2869,0.008373,-0.014982,0,19.999
216,388.0,285.71,-16.9463,179.2589,0.019431,-0.031194,0,20.005
217,390.0,283.9213,-16.9387,179.8354,0.004656,-0.032311,0,20.007
218,392.0,282.1325,-16.9418,-179.8433,-0.013874,-0.022666,0,20.005
219,394.0,280.3442,-16.9385,179.8534,-0.004986,-0.019468,0,20.0
220,396.0,278.5562,-16.927,179.5865,0.007612,-0.024504,0,19.998
221,398.0,276.7682,-16.918,179.7272,0.010737,-0.026911,0,19.999
222,398.0,274.9801,-16.9189,-179.9192,-0.006037,-0.019542,0,20.001
223,400.0,273.1917,-16.9202,-179.9643,-0.009711,-0.01176,0,20.002
224,402.0,271.4033,-16.9131,179.7275,-0.000509,-0.012276,0,20.002
225,404.0,269.6149,-16.9018,179.6131,0.009557,-0.017057,0,20.002
226,406.0,267.8268,-16.8962,179.8516,0.001311,-0.016152,0,20.0
227,408.0,266.0387,-16.8951,179.9818,-0.009071,-0.0108,0,20.0
228,410.0,264.2505,-16.8887,179.7638,0.011735,-0.010623,0,19.999
229,412.0,262.4624,-16.887,179.9788,-0.006754,-0.005874,0,19.999
230,414.0,260.6743,-16.8849,179.9162,-0.008155,-0.001421,0,20.0
231,416.0,258.8862,-16.875,179.6413,0.007975,-0.004771,0,20.001
232,416.0,257.0981,-16.8672,179.7636,0.00206,-0.006098,0,20.001
233,418.0,255.3099,-16.8634,179.8933,-0.00472,-0.003362,0,20.001
234,420.0,253.5218,-16.8575,179.795,-0.001263,-0.002788,0,20.0
