step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
252,452.0,221.729,-16.7895,179.7225,0.008835,0.045022,0,20.006
253,454.0,219.9403,-16.7857,179.8972,0.001139,0.047718,0,20.005
254,456.0,218.1519,-16.7857,-179.9868,-0.001424,0.054224,0,20.001
255,458.0,216.3638,-16.7854,179.9922,-0.007195,0.060514,0,19.999
256,460.0,214.5759,-16.78,179.791,0.000592,0.061591,0,19.998
257,462.0,212.7878,-16.7721,179.733,0.002853,0.060186,0,20.0
258,462.0,210.9996,-16.766,179.8095,0.000367,0.060567,0,20.002
259,464.0,209.2112,-16.7611,179.8481,-0.008988,0.062214,0,20.002
260,466.0,207.4229,-16.7504,179.619,0.012983,0.058064,0,20.001
261,468.0,205.6348,-16.745,179.8664,0.000357,0.059173,0,19.998
262,470.0,203.8469,-16.7446,-179.998,-0.01681,0.065252,0,19.998
263,472.0,202.0591,-16.7334,179.5751,0.002247,0.060598,0,19.998
264,474.0,200.2711,-16.7174,179.465,0.002509,0.051054,0,20.001
265,476.0,198.4828,-16.7031,179.5441,0.01127,0.043315,0,20.003
266,478.0,196.6944,-16.6973,179.8638,-0.004663,0.043967,0,20.002
267,480.0,194.9062,-16.6928,179.8574,-0.007888,0.046059,0,20.0
268,480.0,193.118,-16.6818,179.6107,0.012539,0.041576,0,19.999
269,482.0,191.3301,-16.6762,179.8553,-0.001011,0.042423,0,19.998
270,484.0,189.5421,-16.6744,179.951,-0.003993,0.047112,0,19.999
271,486.0,187.7539,-16.6699,179.843,-0.006752,0.049146,0,20.001
272,488.0,185.9655,-16.6594,179.6263,0.004844,0.045201,0,20.002
273,490.0,184.1772,-16.6494,179.6823,-0.001576,0.04167,0,20.001
274,492.0,182.3891,-16.6398,179.6863,0.000917,0.038577,0,20.0
275,494.0,180.601,-16.6303,179.6967,0.001015,0.035572,0,19.999
276,496.0,178.8129,-16.6218,179.7318,-0.000172,0.033616,0,20.0
277,496.0,177.0247,-16.6136,179.738,0.014339,0.031975,0,20.0
278,498.0,175.2366,-16.6151,-179.8898,-0.002357,0.040006,0,19.999
279,500.0,173.4485,-16.6208,-179.8068,-0.015224,0.052152,0,20.0
280,502.0,171.6604,-16.6159,179.7809,-0.004132,0.053798,0,19.999
